sector,from_iso3,to_iso3,dggo
Construction,DNK,HUN,171851.529296875
Construction,MLT,HUN,402.248046875
Construction,FIN,HUN,356438.595703125
Construction,RoW,HUN,-47095076.435546875
Construction,JPN,HUN,2146089.1484375
Construction,TUR,HUN,217801.017578125
Construction,ITA,HUN,257063.95703125
Construction,AUT,HUN,436377.74609375
Construction,IND,HUN,122162.3125
Construction,RUS,HUN,792648.119140625
Construction,CZE,HUN,696015.544921875
Construction,MEX,HUN,8370.43359375
Construction,BRA,HUN,10409.357421875
Construction,GRC,HUN,22904.173828125
Construction,USA,PRT,51237.65234375
Construction,LUX,PRT,15261.513671875
Construction,SWE,PRT,42133.283203125
Construction,DEU,PRT,563250.400390625
Construction,IDN,PRT,18970.4609375
Construction,BGR,PRT,16495.677734375
Construction,GBR,PRT,66253.88671875
Construction,CAN,PRT,2297.173828125
Construction,KOR,PRT,449758.986328125
Construction,CYP,PRT,7633.4375
Construction,BEL,PRT,180964.884765625
Construction,HUN,PRT,21462.810546875
Construction,PRT,PRT,0.0
Construction,POL,PRT,108255.1171875
Construction,NLD,PRT,165713.78125
Construction,ROU,PRT,0.0
Construction,SVN,PRT,13982.80078125
Construction,FRA,PRT,270559.22265625
Construction,EST,PRT,9177.013671875
Construction,SVK,PRT,18147.91015625
Construction,LTU,PRT,3772.52734375
Construction,ESP,PRT,135802.2734375
Construction,TWN,PRT,0.0
Construction,CHN,PRT,780876.736328125
Construction,AUS,PRT,8344.513671875
Construction,LVA,PRT,11157.408203125
Construction,IRL,PRT,2397.595703125
Construction,DNK,PRT,29426.923828125
Construction,MLT,PRT,84.443359375
Construction,FIN,PRT,60925.498046875
Construction,RoW,PRT,-7976535.33203125
Construction,JPN,PRT,367507.451171875
Construction,TUR,PRT,37430.146484375
Construction,ITA,PRT,44028.353515625
Construction,AUT,PRT,74812.533203125
Construction,IND,PRT,21025.98046875
Construction,RUS,PRT,135737.880859375
Construction,CZE,PRT,118610.98046875
Construction,MEX,PRT,1557.888671875
Construction,BRA,PRT,1950.7734375
Construction,GRC,PRT,3977.2421875
Construction,USA,POL,705878.001953125
Construction,LUX,POL,210237.11328125
Construction,SWE,POL,581223.658203125
Construction,DEU,POL,7768741.0078125
Construction,IDN,POL,259004.578125
Construction,BGR,POL,226558.494140625
Construction,GBR,POL,913519.29296875
Construction,CAN,POL,30516.931640625
Construction,KOR,POL,6184570.37109375
Construction,CYP,POL,104905.716796875
Construction,BEL,POL,2489015.5625
Construction,HUN,POL,295512.021484375
Construction,PRT,POL,1111906.802734375
Construction,POL,POL,0.0
Construction,NLD,POL,2282093.955078125
Construction,ROU,POL,0.0
Construction,SVN,POL,192028.8828125
Construction,FRA,POL,3730332.123046875
Construction,EST,POL,126230.302734375
Construction,SVK,POL,249662.845703125
Construction,LTU,POL,52430.40234375
Construction,ESP,POL,1867953.03515625
Construction,TWN,POL,0.0
Construction,CHN,POL,10730252.755859375
Construction,AUS,POL,113215.4296875
Construction,LVA,POL,153346.73046875
Construction,IRL,POL,32897.599609375
Construction,DNK,POL,405165.708984375
Construction,MLT,POL,907.6796875
Construction,FIN,POL,838296.751953125
Construction,RoW,POL,-109398259.83203125
Construction,JPN,POL,5057887.76171875
Construction,TUR,POL,515994.705078125
Construction,ITA,POL,606112.818359375
Construction,AUT,POL,1031308.04296875
Construction,IND,POL,287341.158203125
Construction,RUS,POL,1869383.173828125
Construction,CZE,POL,1630248.9921875
Construction,MEX,POL,19728.669921875
Construction,BRA,POL,24602.6328125
Construction,GRC,POL,54163.103515625
Construction,USA,NLD,1327032.47265625
Construction,LUX,NLD,395069.666015625
Construction,SWE,NLD,1090621.72265625
Construction,DEU,NLD,14599155.470703125
Construction,IDN,NLD,485235.193359375
Construction,BGR,NLD,422924.5078125
Construction,GBR,NLD,1712787.3515625
Construction,CAN,NLD,57135.181640625
Construction,KOR,NLD,11544404.501953125
Construction,CYP,NLD,196858.427734375
Construction,BEL,NLD,4648582.744140625
Construction,HUN,NLD,552835.46484375
Construction,PRT,NLD,2077365.232421875
Construction,POL,NLD,2783376.431640625
Construction,NLD,NLD,0.0
Construction,ROU,NLD,0.0
Construction,SVN,NLD,358549.08984375
Construction,FRA,NLD,7002049.083984375
Construction,EST,NLD,236154.796875
Construction,SVK,NLD,467008.9765625
Construction,LTU,NLD,98617.8984375
Construction,ESP,NLD,3489044.099609375
Construction,TWN,NLD,0.0
Construction,CHN,NLD,20003372.826171875
Construction,AUS,NLD,211295.759765625
Construction,LVA,NLD,286065.87890625
Construction,IRL,NLD,61536.52734375
Construction,DNK,NLD,758598.767578125
Construction,MLT,NLD,1637.208984375
Construction,FIN,NLD,1567252.986328125
Construction,RoW,NLD,-204375210.74414062
Construction,JPN,NLD,9471652.8984375
Construction,TUR,NLD,969297.65625
Construction,ITA,NLD,1134968.458984375
Construction,AUT,NLD,1934333.146484375
Construction,IND,NLD,537361.86328125
Construction,RUS,NLD,3501540.521484375
Construction,CZE,NLD,3039892.033203125
Construction,MEX,NLD,37038.78125
Construction,BRA,NLD,46267.568359375
Construction,GRC,NLD,101675.0703125
Construction,USA,ROU,0.0
Construction,LUX,ROU,0.0
Construction,SWE,ROU,0.0
Construction,DEU,ROU,0.0
Construction,IDN,ROU,0.0
Construction,BGR,ROU,0.0
Construction,GBR,ROU,0.0
Construction,CAN,ROU,0.0
Construction,KOR,ROU,0.0
Construction,CYP,ROU,0.0
Construction,BEL,ROU,0.0
Construction,HUN,ROU,0.0
Construction,PRT,ROU,0.0
Construction,POL,ROU,0.0
Construction,NLD,ROU,0.0
Construction,ROU,ROU,0.0
Construction,SVN,ROU,0.0
Construction,FRA,ROU,0.0
Construction,EST,ROU,0.0
Construction,SVK,ROU,0.0
Construction,LTU,ROU,0.0
Construction,ESP,ROU,0.0
Construction,TWN,ROU,0.0
Construction,CHN,ROU,0.0
Construction,AUS,ROU,0.0
Construction,LVA,ROU,0.0
Construction,IRL,ROU,0.0
Construction,DNK,ROU,0.0
Construction,MLT,ROU,0.0
Construction,FIN,ROU,0.0
Construction,JPN,ROU,0.0
Construction,TUR,ROU,0.0
Construction,ITA,ROU,0.0
Construction,AUT,ROU,0.0
Construction,IND,ROU,0.0
Construction,RUS,ROU,0.0
Construction,CZE,ROU,0.0
Construction,MEX,ROU,0.0
Construction,BRA,ROU,0.0
Construction,GRC,ROU,0.0
Construction,USA,SVN,95705.201171875
Construction,LUX,SVN,28545.3671875
Construction,SWE,SVN,79006.490234375
Construction,DEU,SVN,1054421.59765625
Construction,IDN,SVN,35448.26171875
Construction,BGR,SVN,31055.287109375
Construction,GBR,SVN,124344.591796875
Construction,CAN,SVN,4213.107421875
Construction,KOR,SVN,848401.31640625
Construction,CYP,SVN,14265.677734375
Construction,BEL,SVN,341084.189453125
Construction,HUN,SVN,40375.072265625
Construction,PRT,SVN,152280.46875
Construction,POL,SVN,203919.630859375
Construction,NLD,SVN,311316.0859375
Construction,ROU,SVN,0.0
Construction,SVN,SVN,0.0
Construction,FRA,SVN,507001.05078125
Construction,EST,SVN,17240.046875
Construction,SVK,SVN,34131.6640625
Construction,LTU,SVN,7063.08203125
Construction,ESP,SVN,255891.85546875
Construction,TWN,SVN,0.0
Construction,CHN,SVN,1475329.220703125
Construction,AUS,SVN,15626.150390625
Construction,LVA,SVN,21019.25
Construction,IRL,SVN,4499.345703125
Construction,DNK,SVN,55283.5234375
Construction,MLT,SVN,154.720703125
Construction,FIN,SVN,114653.361328125
Construction,RoW,SVN,-15153965.69921875
Construction,JPN,SVN,690391.876953125
Construction,TUR,SVN,70044.95703125
Construction,ITA,SVN,82696.03515625
Construction,AUT,SVN,140316.125
Construction,IND,SVN,39419.837890625
Construction,RUS,SVN,254927.076171875
Construction,CZE,SVN,223980.732421875
Construction,MEX,SVN,2778.97265625
Construction,BRA,SVN,3457.337890625
Construction,GRC,SVN,7395.91015625
Construction,USA,FRA,280210.2421875
Construction,LUX,FRA,83338.357421875
Construction,SWE,FRA,229473.115234375
Construction,DEU,FRA,3080954.6640625
Construction,IDN,FRA,102009.419921875
Construction,BGR,FRA,88175.294921875
Construction,GBR,FRA,359846.919921875
Construction,CAN,FRA,12052.7109375
Construction,KOR,FRA,2406792.49609375
Construction,CYP,FRA,41453.943359375
Construction,BEL,FRA,970029.541015625
Construction,HUN,FRA,115694.375
Construction,PRT,FRA,433754.158203125
Construction,POL,FRA,581349.77734375
Construction,NLD,FRA,896066.2578125
Construction,ROU,FRA,0.0
Construction,SVN,FRA,74810.916015625
Construction,FRA,FRA,0.0
Construction,EST,FRA,49424.42578125
Construction,SVK,FRA,97716.77734375
Construction,LTU,FRA,20868.107421875
Construction,ESP,FRA,728137.5625
Construction,TWN,FRA,0.0
Construction,CHN,FRA,4160546.12109375
Construction,AUS,FRA,44148.6484375
Construction,LVA,FRA,59593.203125
Construction,IRL,FRA,12863.84375
Construction,DNK,FRA,159021.951171875
Construction,MLT,FRA,385.994140625
Construction,FIN,FRA,327645.015625
Construction,RoW,FRA,-42826456.705078125
Construction,JPN,FRA,1986418.744140625
Construction,TUR,FRA,204372.513671875
Construction,ITA,FRA,237932.98046875
Construction,AUT,FRA,406711.18359375
Construction,IND,FRA,112583.37890625
Construction,RUS,FRA,734443.33984375
Construction,CZE,FRA,632488.3515625
Construction,MEX,FRA,7918.2109375
Construction,BRA,FRA,10002.083984375
Construction,GRC,FRA,21425.716796875
Construction,USA,EST,48892.537109375
Construction,LUX,EST,14575.578125
Construction,SWE,EST,40308.080078125
Construction,DEU,EST,538184.2265625
Construction,IDN,EST,18191.93359375
Construction,BGR,EST,15878.53125
Construction,GBR,EST,63454.35546875
Construction,CAN,EST,2205.201171875
Construction,KOR,EST,433234.5859375
Construction,CYP,EST,7292.009765625
Construction,BEL,EST,174175.2109375
Construction,HUN,EST,20611.224609375
Construction,PRT,EST,77758.212890625
Construction,POL,EST,104118.50390625
Construction,NLD,EST,158944.107421875
Construction,ROU,EST,0.0
Construction,SVN,EST,13449.083984375
Construction,FRA,EST,258785.40234375
Construction,EST,EST,0.0
Construction,SVK,EST,17425.45703125
Construction,LTU,EST,3595.9296875
Construction,ESP,EST,130690.869140625
Construction,TWN,EST,0.0
Construction,CHN,EST,753493.841796875
Construction,AUS,EST,8040.30859375
Construction,LVA,EST,10737.857421875
Construction,IRL,EST,2305.203125
Construction,DNK,EST,28221.0078125
Construction,MLT,EST,84.150390625
Construction,FIN,EST,58547.28125
Construction,RoW,EST,-7744928.658203125
Construction,JPN,EST,352577.05859375
Construction,TUR,EST,35750.2734375
Construction,ITA,EST,42219.443359375
Construction,AUT,EST,71610.734375
Construction,IND,EST,20207.86328125
Construction,RUS,EST,130162.37890625
Construction,CZE,EST,114376.2265625
Construction,MEX,EST,1488.306640625
Construction,BRA,EST,1859.751953125
Construction,GRC,EST,3803.416015625
Construction,USA,SVK,178214.130859375
Construction,LUX,SVK,53123.626953125
Construction,SWE,SVK,147150.583984375
Construction,DEU,SVK,1964012.28515625
Construction,IDN,SVK,65845.435546875
Construction,BGR,SVK,57830.669921875
Construction,GBR,SVK,231576.798828125
Construction,CAN,SVK,7811.02734375
Construction,KOR,SVK,1579402.505859375
Construction,CYP,SVK,26550.12890625
Construction,BEL,SVK,634966.517578125
Construction,HUN,SVK,75194.978515625
Construction,PRT,SVK,283484.310546875
Construction,POL,SVK,379641.14453125
Construction,NLD,SVK,579723.689453125
Construction,ROU,SVK,0.0
Construction,SVN,SVK,49005.849609375
Construction,FRA,SVK,944253.169921875
Construction,EST,SVK,32126.40625
Construction,SVK,SVK,0.0
Construction,LTU,SVK,13194.234375
Construction,ESP,SVK,476460.97265625
Construction,TWN,SVK,0.0
Construction,CHN,SVK,2746309.70703125
Construction,AUS,SVK,28983.5
Construction,LVA,SVK,39160.169921875
Construction,IRL,SVK,8370.2265625
Construction,DNK,SVK,102918.841796875
Construction,MLT,SVK,261.427734375
Construction,FIN,SVK,213486.92578125
Construction,RoW,SVK,-28215577.6953125
Construction,JPN,SVK,1285360.74609375
Construction,TUR,SVK,130416.17578125
Construction,ITA,SVK,153983.29296875
Construction,AUT,SVK,261323.087890625
Construction,IND,SVK,73247.248046875
Construction,RUS,SVK,474700.4140625
Construction,CZE,SVK,416936.705078125
Construction,MEX,SVK,5059.734375
Construction,BRA,SVK,6293.9375
Construction,GRC,SVK,13723.353515625
Construction,USA,LTU,20823.373046875
Construction,LUX,LTU,6200.013671875
Construction,SWE,LTU,17113.4609375
Construction,DEU,LTU,228303.822265625
Construction,IDN,LTU,7811.109375
Construction,BGR,LTU,6733.7109375
Construction,GBR,LTU,26930.01953125
Construction,CAN,LTU,986.591796875
Construction,KOR,LTU,183910.697265625
Construction,CYP,LTU,3112.734375
Construction,BEL,LTU,73931.75
Construction,HUN,LTU,8744.076171875
Construction,PRT,LTU,33009.35546875
Construction,POL,LTU,44220.34375
Construction,NLD,LTU,67436.337890625
Construction,ROU,LTU,0.0
Construction,SVN,LTU,5733.5078125
Construction,FRA,LTU,109785.583984375
Construction,EST,LTU,3727.115234375
Construction,SVK,LTU,7404.70703125
Construction,LTU,LTU,0.0
Construction,ESP,LTU,55490.763671875
Construction,TWN,LTU,0.0
Construction,CHN,LTU,319916.642578125
Construction,AUS,LTU,3484.083984375
Construction,LVA,LTU,4559.09765625
Construction,IRL,LTU,996.490234375
Construction,DNK,LTU,12003.30859375
Construction,MLT,LTU,41.837890625
Construction,FIN,LTU,24828.43359375
Construction,RoW,LTU,-3290217.607421875
Construction,JPN,LTU,149752.802734375
Construction,TUR,LTU,15218.048828125
Construction,ITA,LTU,17943.447265625
Construction,AUT,LTU,30369.263671875
Construction,IND,LTU,8669.509765625
Construction,RUS,LTU,55242.109375
Construction,CZE,LTU,48554.322265625
Construction,MEX,LTU,679.361328125
Construction,BRA,LTU,862.013671875
Construction,GRC,LTU,1627.15625
Construction,USA,ESP,94783.765625
Construction,LUX,ESP,28244.05859375
Construction,SWE,ESP,77924.544921875
Construction,DEU,ESP,1041847.609375
Construction,IDN,ESP,34865.1796875
Construction,BGR,ESP,30292.55078125
Construction,GBR,ESP,122397.322265625
Construction,CAN,ESP,4148.91796875
Construction,KOR,ESP,826944.640625
Construction,CYP,ESP,14078.767578125
Construction,BEL,ESP,332931.369140625
Construction,HUN,ESP,39559.884765625
Construction,PRT,ESP,148774.279296875
Construction,POL,ESP,199276.482421875
Construction,NLD,ESP,305629.525390625
Construction,ROU,ESP,0.0
Construction,SVN,ESP,25697.791015625
Construction,FRA,ESP,500114.13671875
Construction,EST,ESP,16894.408203125
Construction,SVK,ESP,33431.728515625
Construction,LTU,ESP,7006.962890625
Construction,ESP,ESP,0.0
Construction,TWN,ESP,0.0
Construction,CHN,ESP,1433769.109375
Construction,AUS,ESP,15254.4375
Construction,LVA,ESP,20478.892578125
Construction,IRL,ESP,4415.0625
Construction,DNK,ESP,54278.08203125
Construction,MLT,ESP,153.5390625
Construction,FIN,ESP,112182.75390625
Construction,RoW,ESP,-14566591.109375
Construction,JPN,ESP,677545.119140625
Construction,TUR,ESP,69253.427734375
Construction,ITA,ESP,81190.703125
Construction,AUT,ESP,138244.23828125
Construction,IND,ESP,38619.3203125
Construction,RUS,ESP,250384.46484375
Construction,CZE,ESP,217909.671875
Construction,MEX,ESP,2764.404296875
Construction,BRA,ESP,3470.79296875
Construction,GRC,ESP,7307.41796875
Construction,USA,TWN,0.0
Construction,LUX,TWN,0.0
Construction,SWE,TWN,0.0
Construction,DEU,TWN,0.0
Construction,IDN,TWN,0.0
Construction,BGR,TWN,0.0
Construction,GBR,TWN,0.0
Construction,CAN,TWN,0.0
Construction,KOR,TWN,0.0
Construction,CYP,TWN,0.0
Construction,BEL,TWN,0.0
Construction,HUN,TWN,0.0
Construction,PRT,TWN,0.0
Construction,POL,TWN,0.0
Construction,NLD,TWN,0.0
Construction,ROU,TWN,0.0
Construction,SVN,TWN,0.0
Construction,FRA,TWN,0.0
Construction,EST,TWN,0.0
Construction,SVK,TWN,0.0
Construction,LTU,TWN,0.0
Construction,ESP,TWN,0.0
Construction,TWN,TWN,0.0
Construction,CHN,TWN,0.0
Construction,AUS,TWN,0.0
Construction,LVA,TWN,0.0
Construction,IRL,TWN,0.0
Construction,DNK,TWN,0.0
Construction,MLT,TWN,0.0
Construction,FIN,TWN,0.0
Construction,JPN,TWN,0.0
Construction,TUR,TWN,0.0
Construction,ITA,TWN,0.0
Construction,AUT,TWN,0.0
Construction,IND,TWN,0.0
Construction,RUS,TWN,0.0
Construction,CZE,TWN,0.0
Construction,MEX,TWN,0.0
Construction,BRA,TWN,0.0
Construction,GRC,TWN,0.0
Construction,USA,CHN,455215.3515625
Construction,LUX,CHN,134985.14453125
Construction,SWE,CHN,367417.3203125
Construction,DEU,CHN,4941787.927734375
Construction,IDN,CHN,161677.888671875
Construction,BGR,CHN,135453.59375
Construction,GBR,CHN,572145.91796875
Construction,CAN,CHN,19045.8125
Construction,KOR,CHN,3680499.71875
Construction,CYP,CHN,66556.775390625
Construction,BEL,CHN,1493258.583984375
Construction,HUN,CHN,180894.119140625
Construction,PRT,CHN,670304.302734375
Construction,POL,CHN,899420.291015625
Construction,NLD,CHN,1409514.62890625
Construction,ROU,CHN,0.0
Construction,SVN,CHN,115159.19140625
Construction,FRA,CHN,2357031.779296875
Construction,EST,CHN,77219.8203125
Construction,SVK,CHN,152607.556640625
Construction,LTU,CHN,34096.66796875
Construction,ESP,CHN,1122262.48828125
Construction,TWN,CHN,0.0
Construction,CHN,CHN,0.0
Construction,AUS,CHN,67838.88671875
Construction,LVA,CHN,91127.0
Construction,IRL,CHN,20068.818359375
Construction,DNK,CHN,250368.080078125
Construction,MLT,CHN,584.43359375
Construction,FIN,CHN,509368.720703125
Construction,RoW,CHN,-57901303.6484375
Construction,JPN,CHN,3116037.708984375
Construction,TUR,CHN,330036.00390625
Construction,ITA,CHN,374740.349609375
Construction,AUT,CHN,648411.4140625
Construction,IND,CHN,175845.814453125
Construction,RUS,CHN,1157719.2890625
Construction,CZE,CHN,961500.375
Construction,MEX,CHN,12905.9921875
Construction,BRA,CHN,16736.076171875
Construction,GRC,CHN,34472.986328125
Construction,USA,AUS,35830.82421875
Construction,LUX,AUS,10682.51953125
Construction,SWE,AUS,29540.685546875
Construction,DEU,AUS,393952.2578125
Construction,IDN,AUS,13352.16796875
Construction,BGR,AUS,11605.529296875
Construction,GBR,AUS,46477.6015625
Construction,CAN,AUS,1641.380859375
Construction,KOR,AUS,317199.021484375
Construction,CYP,AUS,5344.4296875
Construction,BEL,AUS,127514.07421875
Construction,HUN,AUS,15095.96484375
Construction,PRT,AUS,56945.69140625
Construction,POL,AUS,76239.80859375
Construction,NLD,AUS,116374.302734375
Construction,ROU,AUS,0.0
Construction,SVN,AUS,9868.236328125
Construction,FRA,AUS,189450.50390625
Construction,EST,AUS,6461.46484375
Construction,SVK,AUS,12776.876953125
Construction,LTU,AUS,2640.78515625
Construction,ESP,AUS,95703.8046875
Construction,TWN,AUS,0.0
Construction,CHN,AUS,551672.744140625
Construction,AUS,AUS,0.0
Construction,LVA,AUS,7850.603515625
Construction,IRL,AUS,1710.712890625
Construction,DNK,AUS,20661.341796875
Construction,MLT,AUS,59.8828125
Construction,FIN,AUS,42869.244140625
Construction,RoW,AUS,-5669040.984375
Construction,JPN,AUS,258214.50390625
Construction,TUR,AUS,26208.296875
Construction,ITA,AUS,30922.10546875
Construction,AUT,AUS,52447.0546875
Construction,IND,AUS,14836.884765625
Construction,RUS,AUS,95305.4296875
Construction,CZE,AUS,83751.076171875
Construction,MEX,AUS,1116.8828125
Construction,BRA,AUS,1403.87890625
Construction,GRC,AUS,2782.82421875
Construction,USA,LVA,28345.73828125
Construction,LUX,LVA,8462.6328125
Construction,SWE,LVA,23337.443359375
Construction,DEU,LVA,311356.349609375
Construction,IDN,LVA,10599.255859375
Construction,BGR,LVA,9175.73828125
Construction,GBR,LVA,36736.166015625
Construction,CAN,LVA,1306.62109375
Construction,KOR,LVA,250620.05078125
Construction,CYP,LVA,4224.408203125
Construction,BEL,LVA,100736.36328125
Construction,HUN,LVA,11938.228515625
Construction,PRT,LVA,45011.298828125
Construction,POL,LVA,60228.951171875
Construction,NLD,LVA,91956.599609375
Construction,ROU,LVA,0.0
Construction,SVN,LVA,7797.77734375
Construction,FRA,LVA,149716.546875
Construction,EST,LVA,5062.560546875
Construction,SVK,LVA,10093.181640625
Construction,LTU,LVA,2110.47265625
Construction,ESP,LVA,75595.408203125
Construction,TWN,LVA,0.0
Construction,CHN,LVA,435827.236328125
Construction,AUS,LVA,4689.818359375
Construction,LVA,LVA,0.0
Construction,IRL,LVA,1332.494140625
Construction,DNK,LVA,16353.865234375
Construction,MLT,LVA,50.466796875
Construction,FIN,LVA,33869.45703125
Construction,RoW,LVA,-4476515.27734375
Construction,JPN,LVA,204066.537109375
Construction,TUR,LVA,20726.41015625
Construction,ITA,LVA,24453.34765625
Construction,AUT,LVA,41447.25390625
Construction,IND,LVA,11745.29296875
Construction,RUS,LVA,75313.146484375
Construction,CZE,LVA,66181.5546875
Construction,MEX,LVA,893.0703125
Construction,BRA,LVA,1137.76171875
Construction,GRC,LVA,2202.3359375
Construction,USA,IRL,40870.1875
Construction,LUX,IRL,12196.16796875
Construction,SWE,IRL,33719.7734375
Construction,DEU,IRL,449778.603515625
Construction,IDN,IRL,15228.45703125
Construction,BGR,IRL,13292.451171875
Construction,GBR,IRL,53056.47265625
Construction,CAN,IRL,1869.306640625
Construction,KOR,IRL,362351.369140625
Construction,CYP,IRL,6119.646484375
Construction,BEL,IRL,145675.748046875
Construction,HUN,IRL,17221.251953125
Construction,PRT,IRL,65044.62890625
Construction,POL,IRL,87083.474609375
Construction,NLD,IRL,132872.42578125
Construction,ROU,IRL,0.0
Construction,SVN,IRL,11257.96484375
Construction,FRA,IRL,216305.279296875
Construction,EST,IRL,7362.896484375
Construction,SVK,IRL,14582.3515625
Construction,LTU,IRL,3003.4453125
Construction,ESP,IRL,109312.638671875
Construction,TWN,IRL,0.0
Construction,CHN,IRL,630330.6953125
Construction,AUS,IRL,6737.01953125
Construction,LVA,IRL,8987.109375
Construction,IRL,IRL,0.0
Construction,DNK,IRL,23585.6015625
Construction,MLT,IRL,71.19140625
Construction,FIN,IRL,48957.43359375
Construction,RoW,IRL,-6481387.01171875
Construction,JPN,IRL,294841.34765625
Construction,TUR,IRL,29885.490234375
Construction,ITA,IRL,35315.939453125
Construction,AUT,IRL,59856.146484375
Construction,IND,IRL,16922.5390625
Construction,RUS,IRL,108827.986328125
Construction,CZE,IRL,95685.240234375
Construction,MEX,IRL,1256.267578125
Construction,BRA,IRL,1575.6640625
Construction,GRC,IRL,3185.3046875
Construction,USA,DNK,260931.79296875
Construction,LUX,DNK,77757.140625
Construction,SWE,DNK,215389.3359375
Construction,DEU,DNK,2875761.251953125
Construction,IDN,DNK,96274.578125
Construction,BGR,DNK,84568.375
Construction,GBR,DNK,338945.5
Construction,CAN,DNK,11384.791015625
Construction,KOR,DNK,2309596.7734375
Construction,CYP,DNK,38861.560546875
Construction,BEL,DNK,928623.822265625
Construction,HUN,DNK,109972.861328125
Construction,PRT,DNK,414614.486328125
Construction,POL,DNK,555311.951171875
Construction,NLD,DNK,848254.6953125
Construction,ROU,DNK,0.0
Construction,SVN,DNK,71662.330078125
Construction,FRA,DNK,1382333.697265625
Construction,EST,DNK,46994.806640625
Construction,SVK,DNK,92930.791015625
Construction,LTU,DNK,19322.33984375
Construction,ESP,DNK,696792.455078125
Construction,TWN,DNK,0.0
Construction,CHN,DNK,4014805.921875
Construction,AUS,DNK,42331.2421875
Construction,LVA,DNK,57295.9375
Construction,IRL,DNK,12238.537109375
Construction,DNK,DNK,0.0
Construction,MLT,DNK,366.20703125
Construction,FIN,DNK,312264.294921875
Construction,RoW,DNK,-41245524.47265625
Construction,JPN,DNK,1880655.791015625
Construction,TUR,DNK,190952.494140625
Construction,ITA,DNK,225281.791015625
Construction,AUT,DNK,382495.9140625
Construction,IND,DNK,107064.755859375
Construction,RUS,DNK,694613.076171875
Construction,CZE,DNK,609542.90234375
Construction,MEX,DNK,7359.71484375
Construction,BRA,DNK,9149.896484375
Construction,GRC,DNK,20067.89453125
Construction,USA,MLT,4751.341796875
Construction,LUX,MLT,1437.833984375
Construction,SWE,MLT,3813.046875
Construction,DEU,MLT,51060.494140625
Construction,IDN,MLT,1863.1484375
Construction,BGR,MLT,1507.69140625
Construction,GBR,MLT,6067.87109375
Construction,CAN,MLT,255.830078125
Construction,KOR,MLT,41172.263671875
Construction,CYP,MLT,740.91015625
Construction,BEL,MLT,16548.208984375
Construction,HUN,MLT,1949.3046875
Construction,PRT,MLT,7420.267578125
Construction,POL,MLT,9903.142578125
Construction,NLD,MLT,15094.92578125
Construction,ROU,MLT,0.0
Construction,SVN,MLT,1337.771484375
Construction,FRA,MLT,24585.64453125
Construction,EST,MLT,822.33984375
Construction,SVK,MLT,1677.162109375
Construction,LTU,MLT,367.60546875
Construction,ESP,MLT,12444.697265625
Construction,TWN,MLT,0.0
Construction,CHN,MLT,71604.357421875
Construction,AUS,MLT,842.646484375
Construction,LVA,MLT,1023.93359375
Construction,IRL,MLT,248.306640625
Construction,DNK,MLT,2680.71875
Construction,MLT,MLT,0.0
Construction,FIN,MLT,5567.638671875
Construction,RoW,MLT,-735520.2421875
Construction,JPN,MLT,33666.662109375
Construction,TUR,MLT,3458.1171875
Construction,ITA,MLT,4063.55859375
Construction,AUT,MLT,6806.275390625
Construction,IND,MLT,2042.63671875
Construction,RUS,MLT,12388.5078125
Construction,CZE,MLT,10828.326171875
Construction,MEX,MLT,205.330078125
Construction,BRA,MLT,258.357421875
Construction,GRC,MLT,406.234375
Construction,USA,FIN,57546.95703125
Construction,LUX,FIN,17159.228515625
Construction,SWE,FIN,47413.705078125
Construction,DEU,FIN,633136.265625
Construction,IDN,FIN,21319.4765625
Construction,BGR,FIN,18568.978515625
Construction,GBR,FIN,74535.666015625
Construction,CAN,FIN,2583.853515625
Construction,KOR,FIN,506680.94921875
Construction,CYP,FIN,8569.91796875
Construction,BEL,FIN,203812.955078125
Construction,HUN,FIN,24180.1015625
Construction,PRT,FIN,91026.4921875
Construction,POL,FIN,121895.607421875
Construction,NLD,FIN,186452.91015625
Construction,ROU,FIN,0.0
Construction,SVN,FIN,15756.42578125
Construction,FRA,FIN,304205.3125
Construction,EST,FIN,10322.857421875
Construction,SVK,FIN,20440.8125
Construction,LTU,FIN,4255.61328125
Construction,ESP,FIN,152947.271484375
Construction,TWN,FIN,0.0
Construction,CHN,FIN,880145.900390625
Construction,AUS,FIN,9393.376953125
Construction,LVA,FIN,12564.263671875
Construction,IRL,FIN,2715.52734375
Construction,DNK,FIN,33111.98046875
Construction,MLT,FIN,96.35546875
Construction,FIN,FIN,0.0
Construction,RoW,FIN,-9013591.048828125
Construction,JPN,FIN,413537.42578125
Construction,TUR,FIN,42061.478515625
Construction,ITA,FIN,49525.591796875
Construction,AUT,FIN,84139.625
Construction,IND,FIN,23654.66015625
Construction,RUS,FIN,152717.25390625
Construction,CZE,FIN,133649.056640625
Construction,MEX,FIN,1738.58984375
Construction,BRA,FIN,2153.01171875
Construction,GRC,FIN,4460.791015625
Construction,USA,RoW,-761341904.71875
Construction,LUX,RoW,-207210645.21679687
Construction,SWE,RoW,-401809669.50390625
Construction,DEU,RoW,-6526488037.5175781
Construction,IDN,RoW,-114875274.59960937
Construction,BGR,RoW,76793337.51171875
Construction,GBR,RoW,-470511241.26367187
Construction,CAN,RoW,-12874456.318359375
Construction,KOR,RoW,2872950958.6972656
Construction,CYP,RoW,-79846664.5703125
Construction,BEL,RoW,729599585.28515625
Construction,HUN,RoW,-26156089.044921875
Construction,PRT,RoW,218813796.421875
